ID	Overlap	P-value	Adjusted	P-value	Old	P-value	Old	Adjusted	P-value	Odds	Ratio	Combined	Score	Genes
GO:1903026	1/5	0.005737289113329	0.075686629874311	0	0	226.965909090909	1171.31850515834	HAND1
GO:0036006	1/5	0.005737289113329	0.075686629874311	0	0	226.965909090909	1171.31850515834	DCSTAMP
GO:0072524	1/5	0.005737289113329	0.075686629874311	0	0	226.965909090909	1171.31850515834	PNPO
GO:1904906	1/5	0.005737289113329	0.075686629874311	0	0	226.965909090909	1171.31850515834	RIN2
GO:0060707	1/5	0.005737289113329	0.075686629874311	0	0	226.965909090909	1171.31850515834	HAND1
GO:0036005	1/5	0.005737289113329	0.075686629874311	0	0	226.965909090909	1171.31850515834	DCSTAMP
GO:0032410	1/6	0.00688096832442	0.075686629874311	0	0	181.563636363636	904.004599611462	NDFIP1
GO:2000096	1/6	0.00688096832442	0.075686629874311	0	0	181.563636363636	904.004599611462	MLLT3
GO:0003211	1/6	0.00688096832442	0.075686629874311	0	0	181.563636363636	904.004599611462	HAND1
GO:0072674	1/6	0.00688096832442	0.075686629874311	0	0	181.563636363636	904.004599611462	DCSTAMP
GO:1904904	1/6	0.00688096832442	0.075686629874311	0	0	181.563636363636	904.004599611462	RIN2
GO:0046184	1/7	0.008023389804179	0.075686629874311	0	0	151.295454545455	730.06022058339	PNPO
GO:2000271	1/7	0.008023389804179	0.075686629874311	0	0	151.295454545455	730.06022058339	BTG1
GO:2000035	1/8	0.00916455474573	0.075686629874311	0	0	129.675324675325	608.490047133173	MLLT3
GO:0019438	1/8	0.00916455474573	0.075686629874311	0	0	129.675324675325	608.490047133173	PNPO
GO:2000269	1/9	0.010304464378507	0.075686629874311	0	0	113.460227272727	519.100740554472	BTG1
GO:1903025	1/9	0.010304464378507	0.075686629874311	0	0	113.460227272727	519.100740554472	HAND1
GO:0061549	1/9	0.010304464378507	0.075686629874311	0	0	113.460227272727	519.100740554472	FZD3
GO:2000095	1/9	0.010304464378507	0.075686629874311	0	0	113.460227272727	519.100740554472	MLLT3
GO:0045601	1/9	0.010304464378507	0.075686629874311	0	0	113.460227272727	519.100740554472	BTG1
GO:0071353	1/10	0.011443119949577	0.075686629874311	0	0	100.848484848485	450.82969906826	DCSTAMP
GO:1904950	1/10	0.011443119949577	0.075686629874311	0	0	100.848484848485	450.82969906826	NDFIP1
GO:0060218	1/10	0.011443119949577	0.075686629874311	0	0	100.848484848485	450.82969906826	MLLT3
GO:2001214	1/10	0.011443119949577	0.075686629874311	0	0	100.848484848485	450.82969906826	RIN2
GO:0070670	1/10	0.011443119949577	0.075686629874311	0	0	100.848484848485	450.82969906826	DCSTAMP
